@relation 'pokemon-weka.filters.unsupervised.attribute.Add-TNOM-NClassification-Lstrong,medium,weak-Clast'

@attribute id numeric
@attribute name1 {12449,12450,12451,12452,12453,12454,12455,12456,12457,12458,12459,12460,12461,12462,12463,12464,12465,12466,12467,12468,12469,12470,12471,12472,12473,12474,12475,12476,12477,12478,12479,12480,12481,12482,12483,12484,12485,12486,12487,12488,12489,12490,12491,12492,12493,12494,12495,12496,12497,12498,12499,12500,12501,12502,12503,12504,12505,12506,12507,12508,12509,12510,12511,12512,12513,12514,12515,12516,12517,12518,12519,12520,12521,12522,12523,12524,12525,12526,12527,12528,12529,12530,12531,12532,12533,12534,12535,12536,12537,12538,12539,12540,00000}
@attribute name2 {12449,12450,12451,12452,12453,12454,12455,12456,12457,12458,12459,12460,12461,12462,12463,12464,12465,12466,12467,12468,12469,12470,12471,12472,12473,12474,12475,12476,12477,12478,12479,12480,12481,12482,12483,12484,12485,12486,12487,12488,12489,12490,12491,12492,12493,12494,12495,12496,12497,12498,12499,12500,12501,12502,12503,12504,12505,12506,12507,12508,12509,12510,12511,12512,12513,12514,12515,12516,12517,12518,12519,12520,12521,12522,12523,12524,12525,12526,12527,12528,12529,12530,12531,12532,12533,12534,12535,12536,12537,12538,12539,12540,00000}
@attribute name3 {12449,12450,12451,12452,12453,12454,12455,12456,12457,12458,12459,12460,12461,12462,12463,12464,12465,12466,12467,12468,12469,12470,12471,12472,12473,12474,12475,12476,12477,12478,12479,12480,12481,12482,12483,12484,12485,12486,12487,12488,12489,12490,12491,12492,12493,12494,12495,12496,12497,12498,12499,12500,12501,12502,12503,12504,12505,12506,12507,12508,12509,12510,12511,12512,12513,12514,12515,12516,12517,12518,12519,12520,12521,12522,12523,12524,12525,12526,12527,12528,12529,12530,12531,12532,12533,12534,12535,12536,12537,12538,12539,12540,00000}
@attribute name4 {12449,12450,12451,12452,12453,12454,12455,12456,12457,12458,12459,12460,12461,12462,12463,12464,12465,12466,12467,12468,12469,12470,12471,12472,12473,12474,12475,12476,12477,12478,12479,12480,12481,12482,12483,12484,12485,12486,12487,12488,12489,12490,12491,12492,12493,12494,12495,12496,12497,12498,12499,12500,12501,12502,12503,12504,12505,12506,12507,12508,12509,12510,12511,12512,12513,12514,12515,12516,12517,12518,12519,12520,12521,12522,12523,12524,12525,12526,12527,12528,12529,12530,12531,12532,12533,12534,12535,12536,12537,12538,12539,12540,00000}
@attribute name5 {12449,12450,12451,12452,12453,12454,12455,12456,12457,12458,12459,12460,12461,12462,12463,12464,12465,12466,12467,12468,12469,12470,12471,12472,12473,12474,12475,12476,12477,12478,12479,12480,12481,12482,12483,12484,12485,12486,12487,12488,12489,12490,12491,12492,12493,12494,12495,12496,12497,12498,12499,12500,12501,12502,12503,12504,12505,12506,12507,12508,12509,12510,12511,12512,12513,12514,12515,12516,12517,12518,12519,12520,12521,12522,12523,12524,12525,12526,12527,12528,12529,12530,12531,12532,12533,12534,12535,12536,12537,12538,12539,12540,00000}
@attribute name6 {12449,12450,12451,12452,12453,12454,12455,12456,12457,12458,12459,12460,12461,12462,12463,12464,12465,12466,12467,12468,12469,12470,12471,12472,12473,12474,12475,12476,12477,12478,12479,12480,12481,12482,12483,12484,12485,12486,12487,12488,12489,12490,12491,12492,12493,12494,12495,12496,12497,12498,12499,12500,12501,12502,12503,12504,12505,12506,12507,12508,12509,12510,12511,12512,12513,12514,12515,12516,12517,12518,12519,12520,12521,12522,12523,12524,12525,12526,12527,12528,12529,12530,12531,12532,12533,12534,12535,12536,12537,12538,12539,12540,00000}
@attribute strength numeric
@attribute Classification {strong?,weak?}

@data
504,12511,12493,12474,12511,00000,00000,255,weak?
506,12520,12540,12486,12522,12540,00000,275,weak?
508,12512,12540,12521,12531,12489,00000,500,strong?
509,12481,12519,12525,12493,12467,00000,281,weak?
511,12516,12490,12483,12503,00000,00000,316,weak?
512,12516,12490,12483,12461,12540,00000,498,strong?
513,12496,12458,12483,12503,00000,00000,316,weak?
514,12496,12458,12483,12461,12540,00000,498,strong?
515,12498,12516,12483,12503,00000,00000,316,weak?
516,12498,12516,12483,12461,12540,00000,498,strong?
517,12512,12531,12490,00000,00000,00000,292,weak?
518,12512,12471,12515,12540,12490,00000,487,strong?
519,12510,12513,12497,12488,00000,00000,264,weak?
520,12495,12488,12540,12508,12540,00000,358,weak?
521,12465,12531,12507,12525,12454,00000,488,strong?
522,12471,12510,12510,00000,00000,00000,295,weak?
523,12476,12502,12521,12452,12459,00000,497,strong?
524,12480,12531,12468,12525,00000,00000,280,weak?
526,12462,12460,12452,12450,12473,00000,515,strong?
527,12467,12525,12514,12522,00000,00000,313,weak?
529,12514,12464,12522,12517,12540,00000,328,weak?
530,12489,12522,12517,12454,12474,00000,508,strong?
532,12489,12483,12467,12521,12540,00000,305,weak?
534,12525,12540,12502,12471,12531,00000,505,strong?
535,12458,12479,12510,12525,00000,00000,294,weak?
537,12460,12510,12466,12525,12466,00000,509,strong?
538,12490,12466,12461,00000,00000,00000,465,strong?
539,12480,12466,12461,00000,00000,00000,465,strong?
540,12463,12523,12511,12523,00000,00000,310,weak?
542,12495,12495,12467,12514,12522,00000,500,strong?
543,12501,12471,12487,00000,00000,00000,260,weak?
545,12506,12531,12489,12521,12540,00000,485,strong?
546,12514,12531,12513,12531,00000,00000,280,weak?
547,12456,12523,12501,12540,12531,00000,480,strong?
548,12481,12517,12522,12493,00000,00000,280,weak?
549,12489,12524,12487,12451,12450,00000,480,strong?
550,12496,12473,12521,12458,00000,00000,460,strong?
551,12513,12464,12525,12467,00000,00000,292,weak?
552,12527,12523,12499,12523,00000,00000,351,weak?
553,12527,12523,12499,12450,12523,00000,519,strong?
554,12480,12523,12510,12483,12459,00000,315,weak?
555,12498,12498,12480,12523,12510,00000,480,strong?
556,12510,12521,12459,12483,12481,00000,461,strong?
557,12452,12471,12474,12510,12452,00000,325,weak?
558,12452,12527,12497,12524,12473,00000,475,strong?
559,12474,12523,12483,12464,00000,00000,348,weak?
560,12474,12523,12474,12461,12531,00000,488,strong?
561,12471,12531,12508,12521,12540,00000,490,strong?
562,12487,12473,12510,12473,00000,00000,303,weak?
563,12487,12473,12459,12540,12531,00000,483,strong?
564,12503,12525,12488,12540,12460,00000,355,weak?
565,12450,12496,12468,12540,12521,00000,495,strong?
567,12450,12540,12465,12458,12473,00000,567,strong?
568,12516,12502,12463,12525,12531,00000,329,weak?
569,12480,12473,12488,12480,12473,00000,474,strong?
570,12478,12525,12450,00000,00000,00000,330,weak?
571,12478,12525,12450,12540,12463,00000,510,strong?
572,12481,12521,12540,12511,12451,00000,300,weak?
573,12481,12521,12481,12540,12494,00000,470,strong?
574,12468,12481,12512,00000,00000,00000,290,weak?
576,12468,12481,12523,12476,12523,00000,490,strong?
577,12518,12491,12521,12531,00000,00000,290,weak?
579,12521,12531,12463,12523,12473,00000,490,strong?
580,12467,12450,12523,12498,12540,00000,305,weak?
581,12473,12527,12531,12490,00000,00000,473,strong?
582,12496,12491,12503,12483,12481,00000,305,weak?
584,12496,12452,12496,12491,12521,00000,535,strong?
585,12471,12461,12472,12459,00000,00000,335,weak?
586,12513,12502,12461,12472,12459,00000,475,strong?
588,12459,12502,12523,12514,00000,00000,315,weak?
589,12471,12517,12496,12523,12468,00000,495,strong?
590,12479,12510,12466,12479,12465,00000,294,weak?
591,12514,12525,12496,12524,12523,00000,464,strong?
592,12503,12523,12522,12523,00000,00000,335,weak?
593,12502,12523,12531,12466,12523,00000,480,strong?
594,12510,12510,12531,12508,12454,00000,470,strong?
595,12496,12481,12517,12523,00000,00000,319,weak?
596,12487,12531,12481,12517,12521,00000,472,strong?
597,12486,12483,12471,12540,12489,00000,305,weak?
598,12490,12483,12488,12524,12452,00000,489,strong?
599,12462,12450,12523,00000,00000,00000,300,weak?
601,12462,12462,12462,12450,12523,00000,520,strong?
602,12471,12499,12471,12521,12473,00000,275,weak?
604,12471,12499,12523,12489,12531,00000,515,strong?
605,12522,12464,12524,12540,00000,00000,335,weak?
606,12458,12540,12505,12512,00000,00000,485,strong?
607,12498,12488,12514,12471,00000,00000,275,weak?
609,12471,12515,12531,12487,12521,00000,520,strong?
610,12461,12496,12468,00000,00000,00000,320,weak?
612,12458,12494,12494,12463,12473,00000,540,strong?
613,12463,12510,12471,12517,12531,00000,305,weak?
614,12484,12531,12505,12450,12540,00000,485,strong?
615,12501,12522,12540,12472,12458,00000,485,strong?
616,12481,12519,12508,12510,12461,00000,305,weak?
617,12450,12462,12523,12480,12540,00000,495,strong?
618,12510,12483,12462,12519,00000,00000,471,strong?
619,12467,12472,12519,12501,12540,00000,350,weak?
620,12467,12472,12519,12531,12489,00000,510,strong?
621,12463,12522,12512,12460,12531,00000,485,strong?
622,12468,12499,12483,12488,00000,00000,303,weak?
623,12468,12523,12540,12464,00000,00000,483,strong?
624,12467,12510,12479,12490,00000,00000,340,weak?
625,12461,12522,12461,12470,12531,00000,490,strong?
626,12496,12483,12501,12525,12531,00000,490,strong?
627,12527,12471,12508,12531,00000,00000,350,weak?
628,12454,12457,12540,12464,12523,00000,510,strong?
630,12496,12523,12472,12540,12490,00000,510,strong?
631,12463,12452,12479,12521,12531,00000,484,strong?
632,12450,12452,12450,12531,12488,00000,484,strong?
633,12514,12494,12474,00000,00000,00000,300,weak?
635,12469,12470,12531,12489,12521,00000,600,strong?
637,12454,12523,12460,12514,12473,00000,550,strong?
638,12467,12496,12523,12458,12531,00000,580,strong?
639,12486,12521,12461,12458,12531,00000,580,strong?
640,12499,12522,12472,12458,12531,00000,580,strong?
641,12488,12523,12493,12525,12473,00000,580,strong?
642,12508,12523,12488,12525,12473,00000,580,strong?
643,12524,12471,12521,12512,00000,00000,680,strong?
644,12476,12463,12525,12512,00000,00000,680,strong?
645,12521,12531,12489,12525,12473,00000,600,strong?
646,12461,12517,12524,12512,00000,00000,660,strong?
647,12465,12523,12487,12451,12458,00000,580,strong?
648,12513,12525,12456,12483,12479,00000,600,strong?
649,12466,12494,12475,12463,12488,00000,600,strong?
650,12495,12522,12510,12525,12531,00000,313,weak?
652,12502,12522,12460,12525,12531,00000,530,strong?
653,12501,12457,12483,12467,00000,00000,307,weak?
655,12510,12501,12457,12463,12471,12540,534,strong?
656,12465,12525,12510,12484,00000,00000,314,weak?
658,12466,12483,12467,12454,12460,00000,530,strong?
659,12507,12523,12499,12540,00000,00000,237,weak?
661,12516,12516,12467,12510,00000,00000,278,weak?
663,12501,12449,12452,12450,12525,12540,499,strong?
664,12467,12501,12461,12512,12471,00000,200,weak?
665,12467,12501,12540,12521,12452,00000,213,weak?
668,12459,12456,12531,12472,12471,00000,507,strong?
669,12501,12521,12504,12504,00000,00000,303,weak?
671,12501,12521,12540,12472,12455,12473,552,strong?
672,12513,12455,12540,12463,12523,00000,350,weak?
673,12468,12540,12468,12540,12488,00000,531,strong?
674,12516,12531,12481,12515,12512,00000,348,weak?
675,12468,12525,12531,12480,00000,00000,495,strong?
676,12488,12522,12511,12450,12531,00000,472,strong?
677,12491,12515,12473,12497,12540,00000,355,weak?
678,12491,12515,12458,12491,12463,12473,466,strong?
679,12498,12488,12484,12461,00000,00000,325,weak?
681,12462,12523,12460,12523,12489,00000,520,strong?
682,12471,12517,12471,12517,12503,00000,341,weak?
683,12501,12524,12501,12527,12531,00000,462,strong?
684,12506,12525,12483,12497,12501,00000,341,weak?
685,12506,12525,12522,12540,12512,00000,480,strong?
686,12510,12540,12452,12540,12459,00000,288,weak?
687,12459,12521,12510,12493,12525,00000,482,strong?
688,12459,12513,12486,12486,00000,00000,306,weak?
689,12460,12513,12494,12487,12473,00000,500,strong?
690,12463,12474,12514,12540,00000,00000,320,weak?
691,12489,12521,12511,12489,12525,00000,494,strong?
692,12454,12487,12483,12509,12454,00000,330,weak?
693,12502,12525,12473,12479,12540,00000,500,strong?
694,12456,12522,12461,12486,12523,00000,289,weak?
695,12456,12524,12470,12540,12489,00000,481,strong?
697,12460,12481,12468,12521,12473,00000,521,strong?
699,12450,12510,12523,12523,12460,00000,521,strong?
700,12491,12531,12501,12451,12450,00000,525,strong?
701,12523,12481,12515,12502,12523,00000,500,strong?
703,12513,12524,12471,12540,00000,00000,500,strong?
704,12492,12513,12521,00000,00000,00000,300,weak?
705,12492,12513,12452,12523,00000,00000,452,strong?
706,12492,12513,12523,12468,12531,00000,600,strong?
707,12463,12524,12483,12501,12451,00000,470,strong?
708,12508,12463,12524,12540,00000,00000,309,weak?
709,12458,12540,12525,12483,12488,00000,474,strong?
710,12496,12465,12483,12481,12515,00000,335,weak?
711,12497,12531,12503,12472,12531,00000,494,strong?
712,12459,12481,12467,12540,12523,00000,304,weak?
713,12463,12524,12505,12540,12473,00000,514,strong?
714,12458,12531,12496,12483,12488,00000,245,weak?
715,12458,12531,12496,12540,12531,00000,535,strong?
716,12476,12523,12493,12450,12473,00000,680,strong?
717,12452,12505,12523,12479,12523,00000,680,strong?
718,12472,12460,12523,12487,00000,00000,600,strong?
719,12487,12451,12450,12531,12471,12540,600,strong?
720,12501,12540,12497,00000,00000,00000,600,strong?
721,12508,12523,12465,12491,12458,12531,600,strong?
